Depth_m	Gas_Age_AD	CH4_ppb
91.7687299	1599.345763	684.9780298
91.76955031	1599.335593	687.86413
91.77037003	1599.325424	683.8797527
91.77118974	1599.315254	695.2212812
91.77201016	1599.305085	690.2594587
91.77282987	1599.294915	691.2707525
91.7736603	1599.284746	688.7695019
91.77451	1599.274576	684.3851681
91.77537969	1599.264407	682.8656111
91.77626014	1599.254237	686.7969117
91.77713983	1599.244068	687.3567119
91.77803029	1599.233898	692.1480522
91.77891997	1599.223729	685.2294641
91.77980966	1599.213559	685.3886711
91.78072012	1599.20339	688.9225967
91.7816398	1599.19322	687.8559225
91.78255026	1599.183051	682.907621
91.78344994	1599.172881	688.0684609
91.78434963	1599.162712	688.880911
91.78525008	1599.152542	680.5762275
91.78615977	1599.142373	682.9853202
91.78707023	1599.132203	672.506436
91.78797992	1599.122034	681.1525353
91.78889037	1599.111864	683.1404987
91.78978006	1599.101695	685.2117526
91.79066974	1599.091525	694.6379697
91.7915502	1599.081356	691.849665
91.79240989	1599.071186	696.0237757
91.79327034	1599.061017	696.7597536
91.79413003	1599.050847	689.2454907
91.79498972	1599.040678	692.3251213
91.79585016	1599.030508	692.226446
91.79670986	1599.020339	685.9268124
91.7975703	1599.010169	686.4332696
91.79843	1599	686.3023085
91.7992897	1598.989831	693.7514438
91.80015014	1598.979661	686.2074765
91.80100984	1598.970161	693.4519916
91.80187028	1598.960661	685.5115521
91.80272997	1598.951161	688.1823704
91.80358967	1598.941661	684.0988547
91.80445011	1598.932161	688.5599849
91.80530981	1598.922661	691.9764008
91.80617024	1598.913161	688.4031163
91.80702995	1598.903661	687.6221534
91.80788964	1598.894161	689.125307
91.80875009	1598.884661	690.5716447
91.80960978	1598.875161	695.1047207
91.81047022	1598.865661	691.3284597
91.81132991	1598.856161	698.6084788
91.81219036	1598.846661	687.6704723
91.81305005	1598.837161	697.6770374
91.81390976	1598.827661	697.6756367
91.81477019	1598.818161	703.3124191
91.8156299	1598.808661	698.9258857
91.81651034	1598.799161	704.7714559
91.81741003	1598.789661	697.9762002
91.81829971	1598.780161	696.8023886
91.81919017	1598.770661	691.274017
91.82007986	1598.761161	691.3460902
91.82096031	1598.751661	697.2593693
91.82184	1598.742161	685.9116129
91.82271969	1598.732661	688.7156033
91.82360014	1598.723161	686.9726263
91.82447983	1598.713661	680.2921484
91.82537029	1598.704161	677.5852125
91.82625997	1598.694661	680.3091769
91.82713966	1598.685161	673.4011579
91.82802012	1598.675661	669.1349935
91.8288998	1598.666161	671.5104922
91.82978026	1598.656661	674.0328692
91.83065994	1598.647161	668.6432611
91.83153964	1598.637661	664.8817481
91.83242008	1598.628161	672.7634963
91.83329978	1598.618661	669.581463
91.83417022	1598.609161	671.0694865
91.83503992	1598.599661	671.0123466
91.83592036	1598.590161	676.052505
91.83680006	1598.580661	687.4610016
91.83767974	1598.571161	676.7055628
91.8385602	1598.561661	674.7705488
91.83942989	1598.552161	686.6134758
91.84030033	1598.542661	689.1760569
91.84117003	1598.533161	681.7809359
91.84203972	1598.523661	680.6035009
91.84292017	1598.514161	684.9441348
91.84378986	1598.504661	685.3068276
91.8446503	1598.495161	695.7375782
91.84551	1598.485661	686.9077188
91.8463697	1598.476161	693.8359498
91.84723014	1598.466661	694.9236348
91.84809983	1598.457161	685.2111043
91.84897028	1598.447661	686.4877007
91.84982997	1598.438161	689.9516021
91.85068967	1598.428661	689.2423536
91.8515501	1598.419161	681.5283092
91.85240981	1598.409661	682.6993079
91.85328025	1598.400161	681.6710781
91.85414995	1598.390661	684.9162247
91.85501963	1598.381161	688.6394784
91.85590009	1598.371661	682.8908703
91.85676977	1598.362161	685.2317909
91.85764023	1598.352661	691.9677766
91.85851991	1598.343161	685.5672914
91.85939036	1598.333661	684.7034779
91.86025005	1598.324161	688.9714597
91.86111975	1598.314661	681.2252105
91.86199019	1598.305161	684.2680057
91.86285989	1598.295661	693.6517499
91.86373033	1598.286161	689.9598096
91.86459003	1598.276661	687.7855394
91.86545972	1598.267161	689.09081
91.86633016	1598.257661	686.8971845
91.86718986	1598.248161	691.5079713
91.86806031	1598.238661	686.6518508
91.86894	1598.229161	686.9027526
91.86980969	1598.219661	692.5424638
91.87068014	1598.210161	685.0918351
91.87154983	1598.200661	685.744372
91.87242027	1598.191161	688.671174
91.87329997	1598.181661	686.9467883
91.87417965	1598.172161	686.0112605
91.87506012	1598.162661	691.7387885
91.87594979	1598.153161	681.8406574
91.87684026	1598.143661	686.6240333
91.87772994	1598.134161	684.4617907
91.87862963	1598.124661	686.7710158
91.87952008	1598.115161	680.470896
91.88040978	1598.105661	686.5600171
91.88131023	1598.096161	691.3535916
91.88220992	1598.086661	686.3664057
91.88310037	1598.077161	679.8307571
91.88399005	1598.067661	682.5215327
91.88487974	1598.058161	685.9203992
91.88576019	1598.048661	684.5742763
91.88662989	1598.039161	688.1971068
91.88750034	1598.029661	681.1913618
91.88838003	1598.020161	684.2374099
91.88924972	1598.010661	683.3937968
91.89011016	1598.001161	685.4349295
91.89096986	1597.991661	685.5438033
91.89184031	1597.982161	682.7423712
91.89272	1597.972661	685.3284867
91.89359969	1597.963161	687.8136
91.89449014	1597.953661	686.2638061
91.89538982	1597.944161	685.05838
91.89629029	1597.934661	689.788575
91.89718996	1597.925161	683.9471259
91.89809965	1597.915661	681.5060251
91.89901011	1597.906161	683.0929785
91.8999098	1597.896661	680.9249016
91.90081025	1597.887161	675.4931447
91.90170995	1597.876805	673.9983607
91.90260962	1597.86645	673.8594235
91.90351009	1597.856094	677.9941058
91.90440976	1597.845738	667.9515157
91.90531024	1597.835383	674.1398793
91.90620991	1597.825027	679.1869024
91.90710037	1597.814671	679.4021265
91.90799005	1597.804315	676.7605149
91.90888974	1597.79396	681.95033
91.9097902	1597.783604	692.8371119
91.91068988	1597.773248	679.4635727
91.91160035	1597.762893	681.4539787
91.91252003	1597.752537	678.7014327
91.91343971	1597.742181	684.7524219
91.91435017	1597.731826	681.3025393
91.91524986	1597.72147	684.3063575
91.91615031	1597.711114	681.2828945
91.91704	1597.700758	680.5376326
91.91791969	1597.690403	679.033796
91.91879013	1597.680047	678.2960701
91.91964984	1597.669691	678.9181733
91.92050026	1597.659336	682.8120019
91.92132997	1597.64898	677.4687794
91.92214969	1597.638624	679.0765699
91.92297011	1597.628269	680.8982648
91.92378982	1597.617913	678.1269308
91.92461024	1597.607557	679.3978896
91.92542995	1597.597201	679.0559991
91.92624966	1597.586846	676.9064556
91.92707007	1597.57649	683.1018459
91.9278798	1597.566134	679.963119
91.9286802	1597.555779	684.7681192
91.92947992	1597.545423	676.3853198
91.93028033	1597.535067	684.4920855
91.93109005	1597.524712	682.3702901
91.93190977	1597.514356	684.2828463
91.93273018	1597.504	680.6720666
91.9335499	1597.493644	683.3252659
91.93437031	1597.483289	683.1074488
91.93519003	1597.472933	677.0051077
91.93600974	1597.462577	679.751773
91.93683016	1597.452222	683.5338684
91.93764987	1597.441866	681.9029834
91.93847028	1597.43151	681.5328934
91.93928	1597.421155	681.8432273
91.94008971	1597.410799	678.3149971
91.94091013	1597.400443	677.9159783
91.94172984	1597.390087	678.7636546
91.94255026	1597.379732	682.1739004
91.94336998	1597.369376	682.3187414
91.94418969	1597.35902	683.4274371
91.94501011	1597.348665	684.7807488
91.94582982	1597.338309	686.4062045
91.94665024	1597.327953	687.090136
91.94747995	1597.317598	685.7320781
91.94830966	1597.307242	683.8521435
91.94913007	1597.296886	683.6556497
91.94994979	1597.28653	684.406665
91.95077021	1597.276175	679.1787643
91.95158993	1597.265819	681.9795482
91.95241034	1597.255463	681.4590027
91.95323006	1597.245108	668.5668931
91.95405976	1597.234752	671.4926186
91.95490019	1597.224396	671.1247164
91.95572989	1597.214041	673.2939626
91.95655032	1597.203685	673.5400024
91.95737002	1597.193329	688.8396304
91.95818974	1597.182973	703.7933625
91.95901016	1597.172618	700.6561984
91.95982987	1597.162262	683.7586081
91.96065029	1597.151906	682.7272643
91.96147	1597.141551	678.1262015
91.96227971	1597.131195	684.3799125
91.96308013	1597.120839	686.2593377
91.96387985	1597.110484	683.0416846
91.96468026	1597.100128	682.688461
91.96547998	1597.089772	681.3887933
91.96628969	1597.079416	677.0485646
91.96711011	1597.069061	680.9748643
91.96792982	1597.058705	680.108342
91.96875024	1597.048349	672.1940763
91.96956995	1597.037994	675.0235343
91.97038965	1597.027638	675.2425786
91.97121008	1597.017282	679.0415173
91.97202979	1597.006927	674.0090571
91.97285021	1596.996571	675.3806359
91.97366992	1596.986215	679.9112346
91.97448034	1596.975859	677.9083149
91.97528005	1596.965504	679.0041031
91.97608977	1596.955148	674.8848982
91.97691018	1596.944792	681.7131806
91.9777299	1596.934437	682.625915
91.97855031	1596.924081	684.914604
91.97937003	1596.913725	680.906727
91.98018974	1596.90337	687.8144683
91.98101016	1596.893014	683.78587
91.98182987	1596.882658	680.6023086
91.9826603	1596.872302	687.4303479
91.9835	1596.861947	692.2686643
91.98432971	1596.851591	684.0671592
91.98515013	1596.841235	684.8299707
91.98596984	1596.83088	696.5315295
91.98680027	1596.820524	697.8814956
91.98763997	1596.810168	691.6673751
91.98847968	1596.799813	691.3629335
92.00400011	1596.789457	701.08109
92.0048216	1596.779101	692.7703059
92.0056438	1596.768745	692.5323925
92.00646529	1596.75839	701.493514
92.00728679	1596.748034	702.9920256
92.00810899	1596.737678	689.293937
92.00893049	1596.727323	685.3202328
92.00975268	1596.716967	681.9173495
92.01057418	1596.706611	691.9449716
92.01139638	1596.696256	687.9359138
92.01221788	1596.6859	682.1512806
92.01303936	1596.675544	682.2500485
92.01386158	1596.665188	683.0397629
92.01468306	1596.654833	680.3122909
92.01550527	1596.644477	683.5687358
92.01632676	1596.634121	685.7620488
92.01714825	1596.623766	681.9897236
92.01797045	1596.61341	684.9239691
92.01879195	1596.603054	694.0968187
92.01961415	1596.592699	688.6751562
92.02043564	1596.582343	687.7734076
92.02125714	1596.571987	688.50604
92.02207934	1596.561631	682.7859208
92.02290083	1596.551276	679.0524336
92.02372304	1596.54092	674.7852969
92.02454453	1596.530564	677.4898249
92.02536602	1596.520209	680.2869623
92.02618823	1596.509853	680.1929406
92.02700972	1596.499497	681.5243502
92.02783191	1596.489142	673.8577913
92.02865342	1596.478786	673.3276261
92.0294749	1596.46843	678.3183658
92.03029711	1596.458074	685.1451433
92.0311186	1596.447719	688.60879
92.03194081	1596.437363	691.8874496
92.03276229	1596.427007	688.4528012
92.03358451	1596.416652	697.1788802
92.03440599	1596.406296	700.2649124
92.03522749	1596.39594	706.9396602
92.03604969	1596.385585	709.1801807
92.03687118	1596.375229	709.6375666
92.03769338	1596.364873	711.5705548
92.03851488	1596.354517	715.0166636
92.03933637	1596.344162	711.081867
92.04015857	1596.333806	712.3497234
92.04098007	1596.32345	712.6944616
92.04180227	1596.313095	710.1488974
92.04262376	1596.302739	703.1410571
92.04344526	1596.292383	705.268768
92.04426746	1596.282028	701.4430188
92.04508895	1596.271672	696.4280964
92.04591116	1596.261316	702.6292517
92.04673265	1596.25096	695.7977626
92.04755413	1596.240605	693.0805471
92.04837635	1596.230249	691.3220233
92.04919783	1596.219893	679.9640567
92.05002004	1596.209538	668.2177676
92.05084153	1596.199182	676.9710506
92.05166303	1596.188826	668.5381495
92.05248522	1596.178471	672.2470373
92.05330672	1596.168115	670.996904
92.05412892	1596.157759	668.5291201
92.05495042	1596.147403	666.6674411
92.05577262	1596.137048	666.2914704
92.05659412	1596.126692	658.3825992
92.0574156	1596.116336	667.8944105
92.05823781	1596.105981	664.7692393
92.0590593	1596.095625	662.1075663
92.0598815	1596.085269	667.2910955
92.060703	1596.074914	661.2689541
92.06152449	1596.064558	662.5730439
92.06234669	1596.054202	660.0327353
92.06316818	1596.043846	670.4913034
92.06399039	1596.033491	670.8398964
92.06481188	1596.023135	671.9791532
92.06563337	1596.012779	678.1525372
92.06645558	1596.002424	683.7333026
92.06727707	1595.992068	682.0368965
92.06809927	1595.981712	691.1368626
92.06892076	1595.971357	686.682435
92.06974226	1595.961001	680.5434669
92.07056446	1595.950645	683.6274849
92.07138596	1595.940289	680.2859204
92.07220815	1595.929934	673.7574259
92.07302965	1595.919578	683.9469639
92.07385114	1595.909222	679.0297328
92.07467335	1595.898867	673.7623921
92.07549483	1595.888511	674.457263
92.07631705	1595.878155	673.7849425
92.07713853	1595.8678	673.0990778
92.07796074	1595.857444	669.2666029
92.07878223	1595.847088	669.229918
92.07960372	1595.836732	669.9729111
92.08042592	1595.826377	673.0651596
92.08124742	1595.816021	671.8402624
92.08206962	1595.805665	668.8824594
92.08289111	1595.79531	674.608552
92.08371261	1595.784954	675.572152
92.08453481	1595.774598	673.9691309
92.0853563	1595.764243	671.9588718
92.08617851	1595.753887	673.939056
92.087	1595.743531	681.7152759
92.11998838	1595.643531	679.4208451
92.12082013	1595.543531	681.3011849
92.18802013	1594.7239	695.2652474
92.18883984	1594.71564	696.6085457
92.18966026	1594.70738	694.5204369
92.19047998	1594.69912	704.4207675
92.19129969	1594.69086	694.0542879
92.19211011	1594.6826	689.1542358
92.19292982	1594.67434	697.8727788
92.19376024	1594.66608	697.3253651
92.19457995	1594.65782	693.1389489
92.19539966	1594.64956	694.2165626
92.19622007	1594.6413	690.526926
92.19703979	1594.63304	704.0022544
92.19786021	1594.62478	691.4690985
92.19867993	1594.61652	701.4270321
92.19950034	1594.60826	697.7776922
92.20033006	1594.6	695.0684063
92.20115976	1594.591736	697.8924235
92.20198019	1594.583472	702.7696937
92.20279989	1594.575208	699.7922576
92.20362032	1594.566944	700.7990135
92.20444002	1594.55868	700.2986454
92.20525974	1594.550416	698.5844236
92.20608016	1594.542152	698.4420715
92.20689987	1594.533888	691.8303907
92.20773029	1594.525624	699.9464984
92.20856	1594.51736	697.0321408
92.20937971	1594.509096	692.4503638
92.21020013	1594.500832	698.6007691
92.21101984	1594.492568	697.3606955
92.21184026	1594.484304	697.2392731
92.21265998	1594.47604	692.5435867
92.21347969	1594.467776	699.5167564
92.21431011	1594.459512	702.2599257
92.21514981	1594.451248	703.0963731
92.21598024	1594.442984	697.3143677
92.21679995	1594.43472	695.5072472
92.21761965	1594.426456	700.027682
92.21844008	1594.418192	699.4299467
92.21925979	1594.409928	693.2078965
92.22008021	1594.401664	698.2353327
92.22089992	1594.3934	692.2082251
92.22172035	1594.385136	699.5603175
92.22254005	1594.376872	699.9654833
92.22335977	1594.368608	701.274956
92.22418018	1594.360344	698.8672062
92.2249999	1594.35208	702.8161836
92.22582031	1594.343816	707.0972118
92.22664002	1594.335552	704.6447663
92.22745974	1594.327288	702.6801173
92.22828016	1594.319024	700.0294648
92.22909987	1594.31076	693.0173181
92.22993029	1594.302496	696.2695145
92.23076	1594.294232	696.5211457
92.23157971	1594.285968	690.4170797
92.23240013	1594.277704	694.0123243
92.23321984	1594.26944	692.3003367
92.23404026	1594.261176	688.5434542
92.23485998	1594.252912	685.801593
92.23567969	1594.244648	685.8350018
92.23650011	1594.236384	686.9861936
92.23732981	1594.22812	685.5358158
92.23816024	1594.219856	692.9737223
92.23897994	1594.211592	684.5663929
92.23979966	1594.203328	684.1295779
92.24062008	1594.195064	684.5467134
92.24144979	1594.1868	679.1347402
92.24229021	1594.178536	683.6337591
92.24312992	1594.170272	689.9160749
92.24397035	1594.162008	680.1364258
92.24481006	1594.153744	684.3965359
92.24563976	1594.14548	682.8522985
92.24646019	1594.137216	680.5675801
92.24727989	1594.128952	679.9314003
92.24810032	1594.120688	682.1266465
92.24893003	1594.112424	683.4076187
92.24975973	1594.10416	679.7606172
92.25058016	1594.095896	676.4512345
92.25139987	1594.087632	678.6106871
92.25222029	1594.079368	675.6922894
92.25304	1594.071104	679.9907745
92.25385971	1594.06284	672.4181446
92.25468013	1594.054576	680.9171687
92.25549984	1594.046312	679.1522202
92.25633027	1594.038048	686.8200062
92.25715997	1594.029784	686.5582575
92.25797969	1594.02152	692.7539719
92.2588001	1594.013256	695.8973987
92.25961982	1594.004992	696.4256076
92.26044023	1593.996728	693.9268922
92.26125995	1593.988464	695.1679266
92.26207965	1593.9802	689.9772433
92.26290008	1593.971936	689.3183743
92.26371979	1593.963672	688.5032849
92.26453021	1593.955408	685.2474998
92.26532992	1593.947144	691.6212557
92.26613034	1593.93888	689.5054567
92.26694005	1593.930616	697.6742707
92.26775977	1593.922352	688.5775344
92.26858018	1593.914088	684.4458619
92.26939989	1593.905824	686.3557093
92.27022031	1593.89756	683.3082374
92.27104002	1593.889296	682.3349596
92.27185974	1593.881032	686.7216435
92.27268016	1593.872768	681.0274664
92.27349987	1593.864504	685.5628461
92.27432029	1593.85624	679.0891995
92.27513	1593.847976	686.7934504
92.27592972	1593.839712	680.7484808
92.27673013	1593.831448	683.423397
92.27752985	1593.823184	679.0283436
92.27833026	1593.81492	681.0071271
92.27912998	1593.806656	687.1464309
92.27992969	1593.798392	682.6616506
92.2807301	1593.790128	682.2356709
92.28152981	1593.781864	679.9968867
92.28233023	1593.7736	682.1246786
92.28312994	1593.765336	682.5133947
92.28392967	1593.757072	685.7282464
92.28473007	1593.748808	688.9280491
92.2855298	1593.740544	682.4666732
92.2863302	1593.73228	685.6057011
92.28713993	1593.724016	689.919895
92.28796034	1593.715752	687.1469865
92.28878006	1593.707488	689.4909054
92.28959976	1593.699224	686.8114514
92.29042018	1593.69096	691.1796018
92.29123989	1593.682696	692.5786624
92.29206031	1593.674432	694.3269297
92.29288002	1593.666168	694.5410309
92.29369974	1593.657904	691.0932783
92.29452015	1593.64964	691.7716995
92.29532987	1593.641376	685.927287
92.29613028	1593.633112	690.9128638
92.29693	1593.624848	684.7840712
92.29772972	1593.616584	689.222049
92.29854013	1593.60832	682.8214249
92.29935984	1593.600056	677.4181221
92.30018026	1593.592056	684.4348298
92.30099997	1593.584056	680.8061765
92.30181969	1593.576056	672.7032771
92.3026401	1593.568056	673.0488951
92.30345982	1593.560056	674.958048
92.30428023	1593.552056	673.9197354
92.30509995	1593.544056	672.8636881
92.30591965	1593.536056	677.647064
92.30674008	1593.528056	678.3984266
92.30755979	1593.520056	682.6903711
92.30838021	1593.512056	680.6606293
92.30919992	1593.504056	689.2663278
92.31002034	1593.496056	689.1131288
92.31084005	1593.488056	688.3801608
92.31165976	1593.480056	685.0584726
92.31248018	1593.472056	685.4934586
92.31329989	1593.464056	686.5839566
92.31412031	1593.456056	689.9057952
92.31493002	1593.448056	692.0619024
92.31572974	1593.440056	688.6376263
92.31653015	1593.432056	696.3053428
92.31732987	1593.424056	691.0463485
92.31813029	1593.416056	689.9359164
92.31894	1593.408056	692.4814458
92.31975971	1593.400056	692.1391386
92.32058012	1593.392056	692.8635866
92.32139984	1593.384056	690.507559
92.32222026	1593.376056	693.6551185
92.32303998	1593.368056	700.8685168
92.32385968	1593.360056	689.5685005
92.32468011	1593.352056	694.6262431
92.32549981	1593.344056	687.034281
92.32632024	1593.336056	695.7360038
92.32712994	1593.328056	690.5500552
92.32792967	1593.320056	695.017147
92.32873007	1593.312056	694.7612675
92.3295298	1593.304056	698.5097226
92.33034021	1593.296056	698.6851825
92.33115992	1593.288056	697.0988079
92.33198034	1593.280056	696.7026831
92.33280005	1593.272056	697.3029304
92.33361977	1593.264056	696.3939815
92.33443018	1593.256056	699.6162883
92.33523989	1593.248056	690.3621624
92.33606031	1593.240056	696.9569304
92.33688002	1593.232056	697.3286527
92.33769974	1593.224056	692.9482663
92.33851015	1593.216056	685.7885814
92.33930987	1593.208056	694.2182064
92.34011028	1593.200056	685.4482421
92.34091	1593.192056	684.7060246
92.34170972	1593.184056	682.4658282
92.34252013	1593.176056	680.1332308
92.34332985	1593.168056	674.7907724
92.34413026	1593.160056	672.2606046
92.34492998	1593.152056	669.1801405
92.34572969	1593.144056	673.4725133
92.3465301	1593.136056	668.6369058
92.34732982	1593.128056	673.1815927
92.34813023	1593.120056	676.7824286
92.34892995	1593.112056	669.8906624
92.34972967	1593.104056	671.5688013
92.35053008	1593.096056	670.9567694
92.3513298	1593.088056	671.1499177
92.3521302	1593.080056	674.3317774
92.35292993	1593.072056	673.8598403
92.35373033	1593.064056	675.324561
92.35453006	1593.056056	677.6331494
92.35532977	1593.048056	680.1682024
92.35613019	1593.040056	677.123092
92.3569299	1593.032056	681.2753237
92.35773031	1593.024056	674.1834983
92.35853002	1593.016056	682.1543251
92.35932975	1593.008056	676.4448676
92.36013015	1593.000056	682.9074126
92.36092988	1592.992056	687.81382
92.36173028	1592.984056	680.2425214
92.36253	1592.976056	683.1956591
92.36332972	1592.968056	686.4124904
92.36413013	1592.960056	678.2885456
92.36492985	1592.952056	678.0827098
92.36573026	1592.944056	682.8626707
92.36652998	1592.936056	681.0267024
92.36732969	1592.928056	685.4122634
92.3681301	1592.920056	689.586895
92.36892982	1592.912056	695.3090169
92.36973023	1592.904056	685.4342002
92.37052995	1592.896056	685.6012906
92.37132967	1592.888056	694.7298961
92.37213008	1592.880056	694.2287523
92.37292979	1592.872056	694.9311477
92.37373021	1592.864056	692.9789315
92.37452992	1592.856056	691.8011145
92.37533034	1592.848056	700.1349699
92.37613005	1592.840056	694.9926982
92.37692977	1592.832056	694.3023651
92.37773018	1592.824056	692.5641459
92.3785299	1592.816056	698.5839026
92.37933031	1592.808056	693.2293356
92.38013003	1592.800056	691.5017549
92.38092974	1592.792056	692.8338822
92.38173015	1592.784056	690.3214606
92.38252987	1592.776056	684.1276447
92.38333028	1592.768056	690.1907888
92.38413	1592.760056	686.1870098
92.38492972	1592.752056	690.7306318
92.38573013	1592.744056	682.2462631
92.38652985	1592.736056	683.9634831
92.38733026	1592.728056	681.8762656
92.38812998	1592.720056	688.4391182
92.38892969	1592.712056	687.5880963
92.3897301	1592.704056	687.9625158
92.39052982	1592.696056	690.9622708
92.39133023	1592.688056	686.5540669
92.39212994	1592.680056	688.488259
92.39292967	1592.672056	688.8657115
92.39372007	1592.664056	693.2131058
92.3944998	1592.656056	693.1574939
92.3952802	1592.648056	690.8947818
92.39605993	1592.640056	694.2843758
92.39684032	1592.632056	690.0196352
92.39762005	1592.624056	695.1728117
92.39839977	1592.616056	693.275374
92.39918018	1592.608056	688.2574418
92.3999599	1592.600056	696.0779985
92.40074031	1592.592056	691.9936493
92.40153002	1592.584056	694.7038265
92.40232974	1592.576056	689.2738871
92.40313015	1592.568056	697.3839173
92.40392987	1592.560056	694.0223492
92.40473028	1592.552056	696.3019741
92.40552	1592.544056	696.8590076
92.40629973	1592.536056	701.04613
92.40708013	1592.528056	707.123698
92.40785985	1592.520056	702.2524012
92.40864025	1592.512056	699.2132525
92.40941998	1592.504056	695.8713292
92.4101997	1592.496056	693.0183947
92.4109801	1592.488056	692.6041647
92.41176983	1592.480056	689.6932337
92.41256022	1592.472056	683.2332354
92.41334995	1592.464056	689.3727359
92.41414966	1592.456056	683.1644961
92.41495008	1592.448056	678.0930589
92.41574979	1592.440056	673.6308984
92.41655021	1592.432056	675.7512237
92.41734992	1592.424056	669.9517499
92.41815034	1592.416056	663.1601176
92.41895005	1592.408056	670.9217399
92.41973978	1592.400056	669.9287017
92.42052017	1592.392056	679.8560858
92.42129991	1592.384056	675.2700604
92.4220803	1592.376056	680.0505307
92.42286002	1592.368056	677.9484263
92.42363975	1592.360056	684.4974569
92.42442015	1592.352056	684.5928676
92.42519987	1592.344056	682.6035035
92.42598027	1592.336056	692.249089
92.42676	1592.328056	688.3965295
92.42753973	1592.320056	689.5234692
92.42833013	1592.312056	688.4342793
92.42911985	1592.304056	684.8141808
92.42990025	1592.296056	687.7316292
92.43067998	1592.288056	687.555058
92.4314597	1592.280056	686.0427708
92.4322401	1592.272056	690.8164343
92.43301982	1592.264056	692.665912
92.43380023	1592.256056	685.5664926
92.43457995	1592.248056	685.0239872
92.43535968	1592.240056	680.4297427
92.43614007	1592.232056	690.3304321
92.4369298	1592.224056	693.5430728
92.4377302	1592.216056	688.4749348
92.43852993	1592.208056	694.5949411
92.43933033	1592.200056	693.928918
92.44013006	1592.192056	697.1091917
92.44092977	1592.184056	694.0854972
92.44172018	1592.176056	703.9747378
92.4424999	1592.168056	699.5393068
92.4432803	1592.160056	705.8253963
92.44406002	1592.152056	697.7821837
92.44483975	1592.144056	698.0069002
92.44562015	1592.136056	700.6152188
92.44639987	1592.128056	695.6876965
92.44718027	1592.120056	692.8996001
92.44796	1592.112056	691.9086803
92.44873973	1592.104056	689.2961249
92.44952013	1592.096056	694.7259602
92.45029985	1592.088056	686.2283599
92.45108025	1592.080056	680.4877277
92.45185998	1592.072056	683.1122529
92.4526397	1592.064056	678.8885846
92.45342009	1592.056056	667.6868036
92.45419983	1592.048056	665.8910161
92.45498022	1592.040056	661.8180579
92.45574995	1592.032056	660.0923179
92.45650968	1592.024056	661.6279773
92.45728008	1592.016056	662.7918566
92.4580598	1592.008056	656.0287364
92.4588402	1592.000056	655.1599567
92.45961992	1591.992056	657.8536495
92.46040033	1591.984056	668.9587348
92.46118005	1591.976056	661.4740606
92.46195977	1591.968056	669.6392976
92.46274017	1591.960056	674.9379981
92.4635199	1591.952056	673.2260799
92.4643003	1591.944056	669.2910865
92.46508002	1591.936056	679.5887458
92.46585975	1591.928056	682.0601067
92.46664015	1591.920056	680.0316615
92.46741987	1591.912056	690.7504502
92.46820027	1591.904056	691.5273498
92.46898	1591.896056	687.7571894
92.46975973	1591.888056	683.4922174
92.47053012	1591.880056	692.5678966
92.47129985	1591.872056	689.4844228
92.47208024	1591.864056	687.643523
92.47285998	1591.856056	693.3163189
92.47363969	1591.848056	683.7834042
92.4744201	1591.840056	686.4000229
92.47518982	1591.832056	687.3981893
92.47595022	1591.824056	680.860515
92.47670995	1591.816056	688.3220947
92.47746969	1591.808056	683.357957
92.47824007	1591.800056	684.3688457
92.47900981	1591.792056	686.841341
92.47977019	1591.784056	686.499439
92.48052993	1591.776056	683.1439484
92.48129031	1591.768056	682.2143939
92.48205005	1591.760056	681.5089771
92.48280978	1591.752056	681.3374762
92.48357017	1591.744056	683.2466174
92.4843299	1591.736056	683.2503449
92.48508028	1591.728056	685.3384769
92.48582002	1591.720056	682.7526393
92.48656976	1591.712056	694.412084
92.48733015	1591.704056	679.2710958
92.48808988	1591.696056	681.234784
92.48885026	1591.688056	682.7735806
92.4896	1591.680056	678.9184974
92.49034974	1591.672056	678.9574396
92.49111012	1591.664056	677.7929352
92.49186985	1591.656056	685.5356884
92.49263024	1591.648056	683.9558775
92.49338997	1591.640056	687.7101439
92.49414971	1591.632056	680.2526389
92.49491009	1591.624056	687.1729866
92.49565983	1591.616056	690.033272
92.49640021	1591.608056	687.3226549
92.49714995	1591.600056	693.4781305
92.49790968	1591.592056	687.941864
92.49867008	1591.584056	690.0811741
92.4994198	1591.576056	687.8562582
92.5001702	1591.566056	689.9046839
92.50092992	1591.556056	690.6863992
92.50168031	1591.546056	687.6614545
92.50242005	1591.536056	688.8802048
92.50316978	1591.526056	686.4709963
92.50393017	1591.516056	683.4231192
92.5046899	1591.506056	686.0676017
92.50544028	1591.496056	686.8847169
92.50618002	1591.486056	688.7211367
92.50692977	1591.476056	686.2477963
92.50769014	1591.466056	687.7223683
92.50843988	1591.456056	678.3353017
92.50919027	1591.446056	686.2417767
92.50995	1591.436056	679.6099418
92.51070973	1591.426056	679.9325232
92.51146011	1591.416056	682.1104515
92.51219986	1591.406056	679.5583468
92.51295024	1591.396056	681.0999795
92.51370998	1591.386056	679.4420411
92.51445971	1591.376056	683.8054684
92.5152001	1591.366056	687.9238399
92.51594983	1591.356056	688.1425715
92.51671022	1591.346056	685.9416762
92.51746995	1591.336056	690.0680931
92.51821969	1591.326056	686.430827
92.51897007	1591.316056	689.2808906
92.51972981	1591.306056	686.2977011
92.52049019	1591.296056	687.3720967
92.52123992	1591.286056	693.4692748
92.52199031	1591.276056	692.7651313
92.52275005	1591.266056	690.6184356
